"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"IND","QGDP","TOT","PC_CHGPP","Q","2017-Q3",1.66076,
"IND","QGDP","TOT","PC_CHGPP","Q","2017-Q4",1.8723,
"IND","QGDP","TOT","PC_CHGPP","Q","2018-Q1",2.15973,
"IND","QGDP","TOT","PC_CHGPP","Q","2018-Q2",1.30879,
"IND","QGDP","TOT","PC_CHGPP","Q","2018-Q3",1.39846,
"IND","QGDP","TOT","PC_CHGPP","Q","2018-Q4",1.5483,
"IND","QGDP","TOT","PC_CHGPP","Q","2019-Q1",1.15383,
"IND","QGDP","TOT","PC_CHGPP","Q","2019-Q2",0.85064,
"IND","QGDP","TOT","PC_CHGPP","Q","2019-Q3",0.94724,
"IND","QGDP","TOT","PC_CHGPP","Q","2019-Q4",0.35452,
"IND","QGDP","TOT","PC_CHGPP","Q","2020-Q1",1.05927,
"IND","QGDP","TOT","PC_CHGPP","Q","2020-Q2",-25.85794,
"IND","QGDP","TOT","PC_CHGPP","Q","2020-Q3",23.72478,
"IND","QGDP","TOT","PC_CHGPP","Q","2020-Q4",7.94429,
"LVA","QGDP","TOT","PC_CHGPP","Q","2010-Q1",-0.733968722,
"LVA","QGDP","TOT","PC_CHGPP","Q","2010-Q2",-0.596220518,
"LVA","QGDP","TOT","PC_CHGPP","Q","2010-Q3",-0.307242404,
"LVA","QGDP","TOT","PC_CHGPP","Q","2010-Q4",1.221643494,
"LVA","QGDP","TOT","PC_CHGPP","Q","2011-Q1",1.783441608,
"LVA","QGDP","TOT","PC_CHGPP","Q","2011-Q2",3.504859351,
"LVA","QGDP","TOT","PC_CHGPP","Q","2011-Q3",1.925022206,
"LVA","QGDP","TOT","PC_CHGPP","Q","2011-Q4",0.300144987,
"LVA","QGDP","TOT","PC_CHGPP","Q","2012-Q1",2.100417201,
"LVA","QGDP","TOT","PC_CHGPP","Q","2012-Q2",-0.309368618,
"LVA","QGDP","TOT","PC_CHGPP","Q","2012-Q3",1.03602768,
"LVA","QGDP","TOT","PC_CHGPP","Q","2012-Q4",0.264684621,
"LVA","QGDP","TOT","PC_CHGPP","Q","2013-Q1",0.757353694,
"LVA","QGDP","TOT","PC_CHGPP","Q","2013-Q2",0.100371183,
"LVA","QGDP","TOT","PC_CHGPP","Q","2013-Q3",1.337205168,
"LVA","QGDP","TOT","PC_CHGPP","Q","2013-Q4",0.842636831,
"LVA","QGDP","TOT","PC_CHGPP","Q","2014-Q1",-0.884132563,
"LVA","QGDP","TOT","PC_CHGPP","Q","2014-Q2",0.553558978,
"LVA","QGDP","TOT","PC_CHGPP","Q","2014-Q3",0.460804349,
"LVA","QGDP","TOT","PC_CHGPP","Q","2014-Q4",0.561648979,
"LVA","QGDP","TOT","PC_CHGPP","Q","2015-Q1",1.609567535,
"LVA","QGDP","TOT","PC_CHGPP","Q","2015-Q2",1.392006732,
"LVA","QGDP","TOT","PC_CHGPP","Q","2015-Q3",0.815098957,
"LVA","QGDP","TOT","PC_CHGPP","Q","2015-Q4",-0.1352817,
"LVA","QGDP","TOT","PC_CHGPP","Q","2016-Q1",1.624609247,
"LVA","QGDP","TOT","PC_CHGPP","Q","2016-Q2",-0.672909581,
"LVA","QGDP","TOT","PC_CHGPP","Q","2016-Q3",0.229299192,
"LVA","QGDP","TOT","PC_CHGPP","Q","2016-Q4",1.198281561,
"LVA","QGDP","TOT","PC_CHGPP","Q","2017-Q1",1.287862216,
"LVA","QGDP","TOT","PC_CHGPP","Q","2017-Q2",0.855730433,
"LVA","QGDP","TOT","PC_CHGPP","Q","2017-Q3",0.559343488,
"LVA","QGDP","TOT","PC_CHGPP","Q","2017-Q4",0.549789989,
"LVA","QGDP","TOT","PC_CHGPP","Q","2018-Q1",0.979372741,
"LVA","QGDP","TOT","PC_CHGPP","Q","2018-Q2",1.75327814,
"LVA","QGDP","TOT","PC_CHGPP","Q","2018-Q3",1.412644285,
"LVA","QGDP","TOT","PC_CHGPP","Q","2018-Q4",0.919179232,
"LVA","QGDP","TOT","PC_CHGPP","Q","2019-Q1",-0.523346662,
"LVA","QGDP","TOT","PC_CHGPP","Q","2019-Q2",0.61265046,
"LVA","QGDP","TOT","PC_CHGPP","Q","2019-Q3",0.518058459,
"LVA","QGDP","TOT","PC_CHGPP","Q","2019-Q4",0.04380903,
"LVA","QGDP","TOT","PC_CHGPP","Q","2020-Q1",-2.314114922,
"LVA","QGDP","TOT","PC_CHGPP","Q","2020-Q2",-6.973003112,
"LVA","QGDP","TOT","PC_CHGPP","Q","2020-Q3",6.882230778,
"LVA","QGDP","TOT","PC_CHGPP","Q","2020-Q4",1.075542315,
"CZE","QGDP","TOT","PC_CHGPP","Q","2010-Q1",0.694900984,
"CZE","QGDP","TOT","PC_CHGPP","Q","2010-Q2",1.168693076,
"CZE","QGDP","TOT","PC_CHGPP","Q","2010-Q3",0.788840562,
"CZE","QGDP","TOT","PC_CHGPP","Q","2010-Q4",0.408042529,
"CZE","QGDP","TOT","PC_CHGPP","Q","2011-Q1",0.581001837,
"CZE","QGDP","TOT","PC_CHGPP","Q","2011-Q2",0.306804763,
"CZE","QGDP","TOT","PC_CHGPP","Q","2011-Q3",-0.141936772,
"CZE","QGDP","TOT","PC_CHGPP","Q","2011-Q4",0.093278403,
"CZE","QGDP","TOT","PC_CHGPP","Q","2012-Q1",-0.209865723,
"CZE","QGDP","TOT","PC_CHGPP","Q","2012-Q2",-0.484540113,
"CZE","QGDP","TOT","PC_CHGPP","Q","2012-Q3",-0.341481217,
"CZE","QGDP","TOT","PC_CHGPP","Q","2012-Q4",-0.179359463,
"CZE","QGDP","TOT","PC_CHGPP","Q","2013-Q1",-0.399230363,
"CZE","QGDP","TOT","PC_CHGPP","Q","2013-Q2",0.381005177,
"CZE","QGDP","TOT","PC_CHGPP","Q","2013-Q3",0.37965264,
"CZE","QGDP","TOT","PC_CHGPP","Q","2013-Q4",1.234146555,
"CZE","QGDP","TOT","PC_CHGPP","Q","2014-Q1",-0.647823027,
"CZE","QGDP","TOT","PC_CHGPP","Q","2014-Q2",1.046538903,
"CZE","QGDP","TOT","PC_CHGPP","Q","2014-Q3",1.186540672,
"CZE","QGDP","TOT","PC_CHGPP","Q","2014-Q4",1.230659861,
"CZE","QGDP","TOT","PC_CHGPP","Q","2015-Q1",1.787718505,
"CZE","QGDP","TOT","PC_CHGPP","Q","2015-Q2",1.433973422,
"CZE","QGDP","TOT","PC_CHGPP","Q","2015-Q3",1.110226192,
"CZE","QGDP","TOT","PC_CHGPP","Q","2015-Q4",0.651424992,
"CZE","QGDP","TOT","PC_CHGPP","Q","2016-Q1",0.1673434,
"CZE","QGDP","TOT","PC_CHGPP","Q","2016-Q2",0.371914894,
"CZE","QGDP","TOT","PC_CHGPP","Q","2016-Q3",0.730983491,
"CZE","QGDP","TOT","PC_CHGPP","Q","2016-Q4",0.867009935,
"CZE","QGDP","TOT","PC_CHGPP","Q","2017-Q1",1.663786175,
"CZE","QGDP","TOT","PC_CHGPP","Q","2017-Q2",2.694979922,
"CZE","QGDP","TOT","PC_CHGPP","Q","2017-Q3",0.510367617,
"CZE","QGDP","TOT","PC_CHGPP","Q","2017-Q4",0.83582251,
"CZE","QGDP","TOT","PC_CHGPP","Q","2018-Q1",0.677548239,
"CZE","QGDP","TOT","PC_CHGPP","Q","2018-Q2",0.690379109,
"CZE","QGDP","TOT","PC_CHGPP","Q","2018-Q3",0.532536461,
"CZE","QGDP","TOT","PC_CHGPP","Q","2018-Q4",0.56430762,
"CZE","QGDP","TOT","PC_CHGPP","Q","2019-Q1",0.636016299,
"CZE","QGDP","TOT","PC_CHGPP","Q","2019-Q2",0.53457821,
"CZE","QGDP","TOT","PC_CHGPP","Q","2019-Q3",0.466019801,
"CZE","QGDP","TOT","PC_CHGPP","Q","2019-Q4",0.383759893,
"CZE","QGDP","TOT","PC_CHGPP","Q","2020-Q1",-3.149296314,
"CZE","QGDP","TOT","PC_CHGPP","Q","2020-Q2",-8.691477656,
"CZE","QGDP","TOT","PC_CHGPP","Q","2020-Q3",7.106331882,
"CZE","QGDP","TOT","PC_CHGPP","Q","2020-Q4",0.590492403,
"POL","QGDP","TOT","PC_CHGPP","Q","2010-Q1",-0.422655926,
"POL","QGDP","TOT","PC_CHGPP","Q","2010-Q2",1.526155329,
"POL","QGDP","TOT","PC_CHGPP","Q","2010-Q3",1.31881336,
"POL","QGDP","TOT","PC_CHGPP","Q","2010-Q4",0.97751798,
"POL","QGDP","TOT","PC_CHGPP","Q","2011-Q1",1.127615417,
"POL","QGDP","TOT","PC_CHGPP","Q","2011-Q2",1.335290767,
"POL","QGDP","TOT","PC_CHGPP","Q","2011-Q3",1.288637224,
"POL","QGDP","TOT","PC_CHGPP","Q","2011-Q4",0.633515459,
"POL","QGDP","TOT","PC_CHGPP","Q","2012-Q1",0.068124375,
"POL","QGDP","TOT","PC_CHGPP","Q","2012-Q2",-0.244645478,
"POL","QGDP","TOT","PC_CHGPP","Q","2012-Q3",0.438852641,
"POL","QGDP","TOT","PC_CHGPP","Q","2012-Q4",-0.527281412,
"POL","QGDP","TOT","PC_CHGPP","Q","2013-Q1",0.073475457,
"POL","QGDP","TOT","PC_CHGPP","Q","2013-Q2",1.077390345,
"POL","QGDP","TOT","PC_CHGPP","Q","2013-Q3",0.757406925,
"POL","QGDP","TOT","PC_CHGPP","Q","2013-Q4",0.261800922,
"POL","QGDP","TOT","PC_CHGPP","Q","2014-Q1",1.034566936,
"POL","QGDP","TOT","PC_CHGPP","Q","2014-Q2",1.138763923,
"POL","QGDP","TOT","PC_CHGPP","Q","2014-Q3",0.836781968,
"POL","QGDP","TOT","PC_CHGPP","Q","2014-Q4",0.648120834,
"POL","QGDP","TOT","PC_CHGPP","Q","2015-Q1",1.423081582,
"POL","QGDP","TOT","PC_CHGPP","Q","2015-Q2",0.786443773,
"POL","QGDP","TOT","PC_CHGPP","Q","2015-Q3",1.267374629,
"POL","QGDP","TOT","PC_CHGPP","Q","2015-Q4",1.229504117,
"POL","QGDP","TOT","PC_CHGPP","Q","2016-Q1",-0.284064154,
"POL","QGDP","TOT","PC_CHGPP","Q","2016-Q2",1.312039121,
"POL","QGDP","TOT","PC_CHGPP","Q","2016-Q3",0.255012378,
"POL","QGDP","TOT","PC_CHGPP","Q","2016-Q4",2.264182288,
"POL","QGDP","TOT","PC_CHGPP","Q","2017-Q1",0.970139083,
"POL","QGDP","TOT","PC_CHGPP","Q","2017-Q2",0.883049761,
"POL","QGDP","TOT","PC_CHGPP","Q","2017-Q3",1.125512345,
"POL","QGDP","TOT","PC_CHGPP","Q","2017-Q4",1.704264892,
"POL","QGDP","TOT","PC_CHGPP","Q","2018-Q1",1.322513827,
"POL","QGDP","TOT","PC_CHGPP","Q","2018-Q2",1.330969568,
"POL","QGDP","TOT","PC_CHGPP","Q","2018-Q3",1.379781614,
"POL","QGDP","TOT","PC_CHGPP","Q","2018-Q4",0.762009087,
"POL","QGDP","TOT","PC_CHGPP","Q","2019-Q1",1.699927211,
"POL","QGDP","TOT","PC_CHGPP","Q","2019-Q2",0.738602606,
"POL","QGDP","TOT","PC_CHGPP","Q","2019-Q3",1.151562413,
"POL","QGDP","TOT","PC_CHGPP","Q","2019-Q4",0.248456319,
"POL","QGDP","TOT","PC_CHGPP","Q","2020-Q1",-0.261036528,
"POL","QGDP","TOT","PC_CHGPP","Q","2020-Q2",-9.000663935,
"POL","QGDP","TOT","PC_CHGPP","Q","2020-Q3",7.87821821,
"POL","QGDP","TOT","PC_CHGPP","Q","2020-Q4",-0.670734792,
"DEU","QGDP","TOT","PC_CHGPP","Q","2010-Q1",0.831840045,
"DEU","QGDP","TOT","PC_CHGPP","Q","2010-Q2",2.229648427,
"DEU","QGDP","TOT","PC_CHGPP","Q","2010-Q3",0.828792144,
"DEU","QGDP","TOT","PC_CHGPP","Q","2010-Q4",0.789533678,
"DEU","QGDP","TOT","PC_CHGPP","Q","2011-Q1",1.963725194,
"DEU","QGDP","TOT","PC_CHGPP","Q","2011-Q2",0.08419475,
"DEU","QGDP","TOT","PC_CHGPP","Q","2011-Q3",0.872770577,
"DEU","QGDP","TOT","PC_CHGPP","Q","2011-Q4",-0.312735591,
"DEU","QGDP","TOT","PC_CHGPP","Q","2012-Q1",0.216983384,
"DEU","QGDP","TOT","PC_CHGPP","Q","2012-Q2",0.20868658,
"DEU","QGDP","TOT","PC_CHGPP","Q","2012-Q3",0.270723866,
"DEU","QGDP","TOT","PC_CHGPP","Q","2012-Q4",-0.436144432,
"DEU","QGDP","TOT","PC_CHGPP","Q","2013-Q1",-0.456310837,
"DEU","QGDP","TOT","PC_CHGPP","Q","2013-Q2",1.068730264,
"DEU","QGDP","TOT","PC_CHGPP","Q","2013-Q3",0.53908577,
"DEU","QGDP","TOT","PC_CHGPP","Q","2013-Q4",0.319656336,
"DEU","QGDP","TOT","PC_CHGPP","Q","2014-Q1",0.955909294,
"DEU","QGDP","TOT","PC_CHGPP","Q","2014-Q2",0.010175237,
"DEU","QGDP","TOT","PC_CHGPP","Q","2014-Q3",0.488648284,
"DEU","QGDP","TOT","PC_CHGPP","Q","2014-Q4",0.830724418,
"DEU","QGDP","TOT","PC_CHGPP","Q","2015-Q1",-0.50485313,
"DEU","QGDP","TOT","PC_CHGPP","Q","2015-Q2",0.716949742,
"DEU","QGDP","TOT","PC_CHGPP","Q","2015-Q3",0.431119312,
"DEU","QGDP","TOT","PC_CHGPP","Q","2015-Q4",0.469202031,
"DEU","QGDP","TOT","PC_CHGPP","Q","2016-Q1",0.866992251,
"DEU","QGDP","TOT","PC_CHGPP","Q","2016-Q2",0.394052456,
"DEU","QGDP","TOT","PC_CHGPP","Q","2016-Q3",0.245315463,
"DEU","QGDP","TOT","PC_CHGPP","Q","2016-Q4",0.381750803,
"DEU","QGDP","TOT","PC_CHGPP","Q","2017-Q1",1.228669341,
"DEU","QGDP","TOT","PC_CHGPP","Q","2017-Q2",0.65504338,
"DEU","QGDP","TOT","PC_CHGPP","Q","2017-Q3",0.88046779,
"DEU","QGDP","TOT","PC_CHGPP","Q","2017-Q4",0.834829631,
"DEU","QGDP","TOT","PC_CHGPP","Q","2018-Q1",-0.206973575,
"DEU","QGDP","TOT","PC_CHGPP","Q","2018-Q2",0.471387432,
"DEU","QGDP","TOT","PC_CHGPP","Q","2018-Q3",-0.328427895,
"DEU","QGDP","TOT","PC_CHGPP","Q","2018-Q4",0.338921472,
"DEU","QGDP","TOT","PC_CHGPP","Q","2019-Q1",0.612222858,
"DEU","QGDP","TOT","PC_CHGPP","Q","2019-Q2",-0.503593062,
"DEU","QGDP","TOT","PC_CHGPP","Q","2019-Q3",0.309311452,
"DEU","QGDP","TOT","PC_CHGPP","Q","2019-Q4",-0.018690252,
"DEU","QGDP","TOT","PC_CHGPP","Q","2020-Q1",-1.995362523,"P"
"DEU","QGDP","TOT","PC_CHGPP","Q","2020-Q2",-9.707251417,"P"
"DEU","QGDP","TOT","PC_CHGPP","Q","2020-Q3",8.511985604,"P"
"DEU","QGDP","TOT","PC_CHGPP","Q","2020-Q4",0.340628447,"P"
"IDN","QGDP","TOT","PC_CHGPP","Q","2010-Q1",1.63312071,
"IDN","QGDP","TOT","PC_CHGPP","Q","2010-Q2",1.670545809,
"IDN","QGDP","TOT","PC_CHGPP","Q","2010-Q3",1.500824575,
"IDN","QGDP","TOT","PC_CHGPP","Q","2010-Q4",1.603298886,
"IDN","QGDP","TOT","PC_CHGPP","Q","2011-Q1",1.449525122,
"IDN","QGDP","TOT","PC_CHGPP","Q","2011-Q2",1.454948644,
"IDN","QGDP","TOT","PC_CHGPP","Q","2011-Q3",1.513499006,
"IDN","QGDP","TOT","PC_CHGPP","Q","2011-Q4",1.463923986,
"IDN","QGDP","TOT","PC_CHGPP","Q","2012-Q1",1.513618172,
"IDN","QGDP","TOT","PC_CHGPP","Q","2012-Q2",1.493535379,
"IDN","QGDP","TOT","PC_CHGPP","Q","2012-Q3",1.402427153,
"IDN","QGDP","TOT","PC_CHGPP","Q","2012-Q4",1.383800551,
"IDN","QGDP","TOT","PC_CHGPP","Q","2013-Q1",1.397734758,
"IDN","QGDP","TOT","PC_CHGPP","Q","2013-Q2",1.281954234,
"IDN","QGDP","TOT","PC_CHGPP","Q","2013-Q3",1.315752949,
"IDN","QGDP","TOT","PC_CHGPP","Q","2013-Q4",1.271363624,
"IDN","QGDP","TOT","PC_CHGPP","Q","2014-Q1",1.181417369,
"IDN","QGDP","TOT","PC_CHGPP","Q","2014-Q2",1.246207206,
"IDN","QGDP","TOT","PC_CHGPP","Q","2014-Q3",1.165402605,
"IDN","QGDP","TOT","PC_CHGPP","Q","2014-Q4",1.145555919,
"IDN","QGDP","TOT","PC_CHGPP","Q","2015-Q1",1.225531201,
"IDN","QGDP","TOT","PC_CHGPP","Q","2015-Q2",1.15739708,
"IDN","QGDP","TOT","PC_CHGPP","Q","2015-Q3",1.2398966,
"IDN","QGDP","TOT","PC_CHGPP","Q","2015-Q4",1.288022781,
"IDN","QGDP","TOT","PC_CHGPP","Q","2016-Q1",1.204555437,
"IDN","QGDP","TOT","PC_CHGPP","Q","2016-Q2",1.261086332,
"IDN","QGDP","TOT","PC_CHGPP","Q","2016-Q3",1.228197223,
"IDN","QGDP","TOT","PC_CHGPP","Q","2016-Q4",1.204011181,
"IDN","QGDP","TOT","PC_CHGPP","Q","2017-Q1",1.25287035,
"IDN","QGDP","TOT","PC_CHGPP","Q","2017-Q2",1.253324549,
"IDN","QGDP","TOT","PC_CHGPP","Q","2017-Q3",1.259156334,
"IDN","QGDP","TOT","PC_CHGPP","Q","2017-Q4",1.283278451,
"IDN","QGDP","TOT","PC_CHGPP","Q","2018-Q1",1.289744798,
"IDN","QGDP","TOT","PC_CHGPP","Q","2018-Q2",1.246071089,
"IDN","QGDP","TOT","PC_CHGPP","Q","2018-Q3",1.270580212,
"IDN","QGDP","TOT","PC_CHGPP","Q","2018-Q4",1.24798756,
"IDN","QGDP","TOT","PC_CHGPP","Q","2019-Q1",1.205681107,
"IDN","QGDP","TOT","PC_CHGPP","Q","2019-Q2",1.262245453,
"IDN","QGDP","TOT","PC_CHGPP","Q","2019-Q3",1.180883054,
"IDN","QGDP","TOT","PC_CHGPP","Q","2019-Q4",1.205930108,
"IDN","QGDP","TOT","PC_CHGPP","Q","2020-Q1",-0.718065392,
"IDN","QGDP","TOT","PC_CHGPP","Q","2020-Q2",-6.949907898,
"IDN","QGDP","TOT","PC_CHGPP","Q","2020-Q3",3.036715479,
"IDN","QGDP","TOT","PC_CHGPP","Q","2020-Q4",2.870018028,
"LUX","QGDP","TOT","PC_CHGPP","Q","2010-Q1",1.361155827,"P"
"LUX","QGDP","TOT","PC_CHGPP","Q","2010-Q2",2.019224385,"P"
"LUX","QGDP","TOT","PC_CHGPP","Q","2010-Q3",-0.142607896,"P"
"LUX","QGDP","TOT","PC_CHGPP","Q","2010-Q4",0.731980013,"P"
"LUX","QGDP","TOT","PC_CHGPP","Q","2011-Q1",1.963392081,"P"
"LUX","QGDP","TOT","PC_CHGPP","Q","2011-Q2",-1.006686968,"P"
"LUX","QGDP","TOT","PC_CHGPP","Q","2011-Q3",0.71350606,"P"
"LUX","QGDP","TOT","PC_CHGPP","Q","2011-Q4",0.019442316,"P"
"LUX","QGDP","TOT","PC_CHGPP","Q","2012-Q1",-1.289917627,"P"
"LUX","QGDP","TOT","PC_CHGPP","Q","2012-Q2",1.005312764,"P"
"LUX","QGDP","TOT","PC_CHGPP","Q","2012-Q3",-0.321372075,"P"
"LUX","QGDP","TOT","PC_CHGPP","Q","2012-Q4",0.925246057,"P"
"LUX","QGDP","TOT","PC_CHGPP","Q","2013-Q1",0.561471611,"P"
"LUX","QGDP","TOT","PC_CHGPP","Q","2013-Q2",2.391868723,"P"
"LUX","QGDP","TOT","PC_CHGPP","Q","2013-Q3",1.685359384,"P"
"LUX","QGDP","TOT","PC_CHGPP","Q","2013-Q4",-1.456506393,"P"
"LUX","QGDP","TOT","PC_CHGPP","Q","2014-Q1",4.193311917,"P"
"LUX","QGDP","TOT","PC_CHGPP","Q","2014-Q2",-1.947982728,"P"
"LUX","QGDP","TOT","PC_CHGPP","Q","2014-Q3",2.140033323,"P"
"LUX","QGDP","TOT","PC_CHGPP","Q","2014-Q4",0.790406083,"P"
"LUX","QGDP","TOT","PC_CHGPP","Q","2015-Q1",2.914161535,"P"
"LUX","QGDP","TOT","PC_CHGPP","Q","2015-Q2",0.395994609,"P"
"LUX","QGDP","TOT","PC_CHGPP","Q","2015-Q3",-0.998312297,"P"
"LUX","QGDP","TOT","PC_CHGPP","Q","2015-Q4",1.613382117,"P"
"LUX","QGDP","TOT","PC_CHGPP","Q","2016-Q1",1.154552181,"P"
"LUX","QGDP","TOT","PC_CHGPP","Q","2016-Q2",2.272255504,"P"
"LUX","QGDP","TOT","PC_CHGPP","Q","2016-Q3",1.014458005,"P"
"LUX","QGDP","TOT","PC_CHGPP","Q","2016-Q4",1.321168378,"P"
"LUX","QGDP","TOT","PC_CHGPP","Q","2017-Q1",-1.607783775,"P"
"LUX","QGDP","TOT","PC_CHGPP","Q","2017-Q2",0.393262047,"P"
"LUX","QGDP","TOT","PC_CHGPP","Q","2017-Q3",1.672167792,"P"
"LUX","QGDP","TOT","PC_CHGPP","Q","2017-Q4",0.967958668,"P"
"LUX","QGDP","TOT","PC_CHGPP","Q","2018-Q1",1.655666422,"P"
"LUX","QGDP","TOT","PC_CHGPP","Q","2018-Q2",-0.835610943,"P"
"LUX","QGDP","TOT","PC_CHGPP","Q","2018-Q3",0.723511379,"P"
"LUX","QGDP","TOT","PC_CHGPP","Q","2018-Q4",0.254430833,"P"
"LUX","QGDP","TOT","PC_CHGPP","Q","2019-Q1",0.085570404,"P"
"LUX","QGDP","TOT","PC_CHGPP","Q","2019-Q2",1.921156304,"P"
"LUX","QGDP","TOT","PC_CHGPP","Q","2019-Q3",0.748949526,"P"
"LUX","QGDP","TOT","PC_CHGPP","Q","2019-Q4",0.178134133,"P"
"LUX","QGDP","TOT","PC_CHGPP","Q","2020-Q1",-1.551888471,"P"
"LUX","QGDP","TOT","PC_CHGPP","Q","2020-Q2",-7.280518576,"P"
"LUX","QGDP","TOT","PC_CHGPP","Q","2020-Q3",9.335171985,"P"
"LUX","QGDP","TOT","PC_CHGPP","Q","2020-Q4",1.581035574,"P"
"ZAF","QGDP","TOT","PC_CHGPP","Q","2010-Q1",1.138502,
"ZAF","QGDP","TOT","PC_CHGPP","Q","2010-Q2",0.682244,
"ZAF","QGDP","TOT","PC_CHGPP","Q","2010-Q3",1.111748,
"ZAF","QGDP","TOT","PC_CHGPP","Q","2010-Q4",1.069797,
"ZAF","QGDP","TOT","PC_CHGPP","Q","2011-Q1",0.950456,
"ZAF","QGDP","TOT","PC_CHGPP","Q","2011-Q2",0.574952,
"ZAF","QGDP","TOT","PC_CHGPP","Q","2011-Q3",0.298246,
"ZAF","QGDP","TOT","PC_CHGPP","Q","2011-Q4",0.762205,
"ZAF","QGDP","TOT","PC_CHGPP","Q","2012-Q1",0.400084,
"ZAF","QGDP","TOT","PC_CHGPP","Q","2012-Q2",0.897704,
"ZAF","QGDP","TOT","PC_CHGPP","Q","2012-Q3",0.299054,
"ZAF","QGDP","TOT","PC_CHGPP","Q","2012-Q4",0.435315,
"ZAF","QGDP","TOT","PC_CHGPP","Q","2013-Q1",0.414045,
"ZAF","QGDP","TOT","PC_CHGPP","Q","2013-Q2",1.060173,
"ZAF","QGDP","TOT","PC_CHGPP","Q","2013-Q3",0.459086,
"ZAF","QGDP","TOT","PC_CHGPP","Q","2013-Q4",1.287907,
"ZAF","QGDP","TOT","PC_CHGPP","Q","2014-Q1",-0.39008,
"ZAF","QGDP","TOT","PC_CHGPP","Q","2014-Q2",0.244204,
"ZAF","QGDP","TOT","PC_CHGPP","Q","2014-Q3",0.637474,
"ZAF","QGDP","TOT","PC_CHGPP","Q","2014-Q4",1.086025,
"ZAF","QGDP","TOT","PC_CHGPP","Q","2015-Q1",0.425241,
"ZAF","QGDP","TOT","PC_CHGPP","Q","2015-Q2",-0.591144,
"ZAF","QGDP","TOT","PC_CHGPP","Q","2015-Q3",-0.01003,
"ZAF","QGDP","TOT","PC_CHGPP","Q","2015-Q4",0.103074,
"ZAF","QGDP","TOT","PC_CHGPP","Q","2016-Q1",-0.245419,
"ZAF","QGDP","TOT","PC_CHGPP","Q","2016-Q2",0.78888,
"ZAF","QGDP","TOT","PC_CHGPP","Q","2016-Q3",0.223191,
"ZAF","QGDP","TOT","PC_CHGPP","Q","2016-Q4",0.074162,
"ZAF","QGDP","TOT","PC_CHGPP","Q","2017-Q1",-0.06432,
"ZAF","QGDP","TOT","PC_CHGPP","Q","2017-Q2",0.731033,
"ZAF","QGDP","TOT","PC_CHGPP","Q","2017-Q3",0.692246,
"ZAF","QGDP","TOT","PC_CHGPP","Q","2017-Q4",0.850364,
"ZAF","QGDP","TOT","PC_CHGPP","Q","2018-Q1",-0.683101,
"ZAF","QGDP","TOT","PC_CHGPP","Q","2018-Q2",-0.131193,
"ZAF","QGDP","TOT","PC_CHGPP","Q","2018-Q3",0.648958,
"ZAF","QGDP","TOT","PC_CHGPP","Q","2018-Q4",0.340713,
"ZAF","QGDP","TOT","PC_CHGPP","Q","2019-Q1",-0.803969,
"ZAF","QGDP","TOT","PC_CHGPP","Q","2019-Q2",0.816711,
"ZAF","QGDP","TOT","PC_CHGPP","Q","2019-Q3",-0.209579,
"ZAF","QGDP","TOT","PC_CHGPP","Q","2019-Q4",-0.362879287,
"ZAF","QGDP","TOT","PC_CHGPP","Q","2020-Q1",-0.440629726,
"ZAF","QGDP","TOT","PC_CHGPP","Q","2020-Q2",-16.626354004,
"ZAF","QGDP","TOT","PC_CHGPP","Q","2020-Q3",13.729306563,
"ZAF","QGDP","TOT","PC_CHGPP","Q","2020-Q4",1.527238458,
"RUS","QGDP","TOT","PC_CHGPP","Q","2010-Q1",2.138462021,"E"
"RUS","QGDP","TOT","PC_CHGPP","Q","2010-Q2",0.950099062,"E"
"RUS","QGDP","TOT","PC_CHGPP","Q","2010-Q3",0.523512525,"E"
"RUS","QGDP","TOT","PC_CHGPP","Q","2010-Q4",1.25698003,"E"
"RUS","QGDP","TOT","PC_CHGPP","Q","2011-Q1",0.884353597,
"RUS","QGDP","TOT","PC_CHGPP","Q","2011-Q2",1.172360174,
"RUS","QGDP","TOT","PC_CHGPP","Q","2011-Q3",1.322935719,
"RUS","QGDP","TOT","PC_CHGPP","Q","2011-Q4",1.265882932,
"RUS","QGDP","TOT","PC_CHGPP","Q","2012-Q1",1.405781479,
"RUS","QGDP","TOT","PC_CHGPP","Q","2012-Q2",0.436741419,
"RUS","QGDP","TOT","PC_CHGPP","Q","2012-Q3",0.513919645,
"RUS","QGDP","TOT","PC_CHGPP","Q","2012-Q4",0.066154471,
"RUS","QGDP","TOT","PC_CHGPP","Q","2013-Q1",0.740569535,
"RUS","QGDP","TOT","PC_CHGPP","Q","2013-Q2",0.340616247,
"RUS","QGDP","TOT","PC_CHGPP","Q","2013-Q3",0.040502977,
"RUS","QGDP","TOT","PC_CHGPP","Q","2013-Q4",0.57780377,
"RUS","QGDP","TOT","PC_CHGPP","Q","2014-Q1",-0.005903639,
"RUS","QGDP","TOT","PC_CHGPP","Q","2014-Q2",0.482727309,
"RUS","QGDP","TOT","PC_CHGPP","Q","2014-Q3",-0.31777759,
"RUS","QGDP","TOT","PC_CHGPP","Q","2014-Q4",-0.237608001,
"RUS","QGDP","TOT","PC_CHGPP","Q","2015-Q1",-1.020842228,
"RUS","QGDP","TOT","PC_CHGPP","Q","2015-Q2",-0.672109111,
